"Subject" "Activity_Label" "Variable" "Mean_of_Variable"
27 "LAYING" "tBodyGyroJerk-std()-Z" -0.727982409261745
28 "LAYING" "tBodyGyroJerk-std()-Z" -0.769755981125654
29 "LAYING" "tBodyGyroJerk-std()-Z" -0.770221314302326
30 "LAYING" "tBodyGyroJerk-std()-Z" -0.76322854691906
2 "WALKING" "tBodyGyroJerk-std()-Z" -0.674611933293046
4 "WALKING" "tBodyGyroJerk-std()-Z" -0.790578254329897
4 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.681795418349594
9 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.744656038298611
10 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.982318139166667
10 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.611026435705128
12 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.775458577365591
12 "SITTING" "tBodyGyroJerk-std()-Z" -0.71311417830597
13 "SITTING" "tBodyGyroJerk-std()-Z" -0.712716428498471
18 "SITTING" "tBodyGyroJerk-std()-Z" -0.982765702666667
18 "STANDING" "tBodyGyroJerk-std()-Z" -0.825666964760479
20 "STANDING" "tBodyGyroJerk-std()-Z" -0.715358641818182
20 "LAYING" "tBodyGyroJerk-std()-Z" -0.536900063648718
24 "LAYING" "tBodyGyroJerk-std()-Z" -0.796816516614173
1 "WALKING" "tBodyAccMag-mean()" -0.453632943768818
3 "WALKING" "tBodyAccMag-mean()" -0.563140802770059
5 "WALKING" "tBodyAccMag-mean()" -0.460866415568709
6 "WALKING" "tBodyAccMag-mean()" -0.619147950475381
6 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.0554082692382023
7 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.511312036747403
8 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.468522592843416
11 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.542825032813608
14 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.954651726708861
14 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.29092762277541
15 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.527285352000488
16 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.616131116889044
17 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.97810887125
17 "SITTING" "tBodyAccMag-mean()" -0.506906000020438
19 "SITTING" "tBodyAccMag-mean()" -0.531507362111361
21 "SITTING" "tBodyAccMag-mean()" -0.620309259553676
22 "SITTING" "tBodyAccMag-mean()" -0.597799544011717
22 "STANDING" "tBodyAccMag-mean()" -0.353264495414634
23 "STANDING" "tBodyAccMag-mean()" -0.532754757205108
25 "STANDING" "tBodyAccMag-mean()" -0.583377749713936
26 "STANDING" "tBodyAccMag-mean()" -0.600932264175765
27 "STANDING" "tBodyAccMag-mean()" -0.980278693846154
27 "LAYING" "tBodyAccMag-mean()" -0.535726883050671
28 "LAYING" "tBodyAccMag-mean()" -0.610030902501309
29 "LAYING" "tBodyAccMag-mean()" -0.553585593347965
30 "LAYING" "tBodyAccMag-mean()" -0.538131194183003
2 "WALKING" "tBodyAccMag-mean()" -0.535281800541722
4 "WALKING" "tBodyAccMag-mean()" -0.637532979814948
4 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.441789745892683
9 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.505183470509187
10 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.9617663145
10 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.384739666615641
12 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.613018446822043
12 "SITTING" "tBodyAccMag-mean()" -0.485419876919403
13 "SITTING" "tBodyAccMag-mean()" -0.539871637249541
18 "SITTING" "tBodyAccMag-mean()" -0.963685834333333
18 "STANDING" "tBodyAccMag-mean()" -0.630947459700599
20 "STANDING" "tBodyAccMag-mean()" -0.56833411675101
20 "LAYING" "tBodyAccMag-mean()" -0.452429326099846
24 "LAYING" "tBodyAccMag-mean()" -0.620032665162467
1 "WALKING" "tBodyAccMag-std()" -0.497096402038328
3 "WALKING" "tBodyAccMag-std()" -0.591224780306452
5 "WALKING" "tBodyAccMag-std()" -0.52162345171192
6 "WALKING" "tBodyAccMag-std()" -0.626787109835169
6 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.104608866786517
7 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.510669879158539
8 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.554038979266192
11 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.612882270912658
14 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.944706586962025
14 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.321676687545492
15 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.557147874176037
16 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.661719690491803
17 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.97465493875
17 "SITTING" "tBodyAccMag-std()" -0.585287408546562
19 "SITTING" "tBodyAccMag-std()" -0.599552767486305
21 "SITTING" "tBodyAccMag-std()" -0.6601960145
22 "SITTING" "tBodyAccMag-std()" -0.674728311182828
22 "STANDING" "tBodyAccMag-std()" -0.469146190154634
23 "STANDING" "tBodyAccMag-std()" -0.56557562579215
25 "STANDING" "tBodyAccMag-std()" -0.659015505611247
26 "STANDING" "tBodyAccMag-std()" -0.620355788665816
27 "STANDING" "tBodyAccMag-std()" -0.973689910897436
27 "LAYING" "tBodyAccMag-std()" -0.600445866154362
28 "LAYING" "tBodyAccMag-std()" -0.635821226515969
29 "LAYING" "tBodyAccMag-std()" -0.579067216088081
30 "LAYING" "tBodyAccMag-std()" -0.588158111633681
2 "WALKING" "tBodyAccMag-std()" -0.552812545643709
4 "WALKING" "tBodyAccMag-std()" -0.670122122716495
4 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.50629736504065
9 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.553038255314792
10 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.942239747
10 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.44358190387041
12 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.621456341182258
12 "SITTING" "tBodyAccMag-std()" -0.509050737147015
13 "SITTING" "tBodyAccMag-std()" -0.597230982062691
18 "SITTING" "tBodyAccMag-std()" -0.964222192
18 "STANDING" "tBodyAccMag-std()" -0.665011683643713
20 "STANDING" "tBodyAccMag-std()" -0.614326377454545
20 "LAYING" "tBodyAccMag-std()" -0.519017420878205
24 "LAYING" "tBodyAccMag-std()" -0.650862147810236
1 "WALKING" "tGravityAccMag-mean()" -0.453632943768818
3 "WALKING" "tGravityAccMag-mean()" -0.563140802770059
5 "WALKING" "tGravityAccMag-mean()" -0.460866415568709
6 "WALKING" "tGravityAccMag-mean()" -0.619147950475381
6 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.0554082692382023
7 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.511312036747403
8 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.468522592843416
11 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.542825032813608
14 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.954651726708861
14 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.29092762277541
15 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.527285352000488
16 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.616131116889044
17 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.97810887125
17 "SITTING" "tGravityAccMag-mean()" -0.506906000020438
19 "SITTING" "tGravityAccMag-mean()" -0.531507362111361
21 "SITTING" "tGravityAccMag-mean()" -0.620309259553676
22 "SITTING" "tGravityAccMag-mean()" -0.597799544011717
22 "STANDING" "tGravityAccMag-mean()" -0.353264495414634
23 "STANDING" "tGravityAccMag-mean()" -0.532754757205108
25 "STANDING" "tGravityAccMag-mean()" -0.583377749713936
26 "STANDING" "tGravityAccMag-mean()" -0.600932264175765
27 "STANDING" "tGravityAccMag-mean()" -0.980278693846154
27 "LAYING" "tGravityAccMag-mean()" -0.535726883050671
28 "LAYING" "tGravityAccMag-mean()" -0.610030902501309
29 "LAYING" "tGravityAccMag-mean()" -0.553585593347965
30 "LAYING" "tGravityAccMag-mean()" -0.538131194183003
2 "WALKING" "tGravityAccMag-mean()" -0.535281800541722
4 "WALKING" "tGravityAccMag-mean()" -0.637532979814948
4 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.441789745892683
9 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.505183470509187
10 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.9617663145
10 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.384739666615641
12 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.613018446822043
12 "SITTING" "tGravityAccMag-mean()" -0.485419876919403
13 "SITTING" "tGravityAccMag-mean()" -0.539871637249541
18 "SITTING" "tGravityAccMag-mean()" -0.963685834333333
18 "STANDING" "tGravityAccMag-mean()" -0.630947459700599
20 "STANDING" "tGravityAccMag-mean()" -0.56833411675101
20 "LAYING" "tGravityAccMag-mean()" -0.452429326099846
24 "LAYING" "tGravityAccMag-mean()" -0.620032665162467
1 "WALKING" "tGravityAccMag-std()" -0.497096402038328
3 "WALKING" "tGravityAccMag-std()" -0.591224780306452
5 "WALKING" "tGravityAccMag-std()" -0.52162345171192
6 "WALKING" "tGravityAccMag-std()" -0.626787109835169
6 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.104608866786517
7 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.510669879158539
8 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.554038979266192
11 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.612882270912658
14 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.944706586962025
14 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.321676687545492
15 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.557147874176037
16 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.661719690491803
17 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.97465493875
17 "SITTING" "tGravityAccMag-std()" -0.585287408546562
19 "SITTING" "tGravityAccMag-std()" -0.599552767486305
21 "SITTING" "tGravityAccMag-std()" -0.6601960145
22 "SITTING" "tGravityAccMag-std()" -0.674728311182828
22 "STANDING" "tGravityAccMag-std()" -0.469146190154634
23 "STANDING" "tGravityAccMag-std()" -0.56557562579215
25 "STANDING" "tGravityAccMag-std()" -0.659015505611247
26 "STANDING" "tGravityAccMag-std()" -0.620355788665816
27 "STANDING" "tGravityAccMag-std()" -0.973689910897436
27 "LAYING" "tGravityAccMag-std()" -0.600445866154362
28 "LAYING" "tGravityAccMag-std()" -0.635821226515969
29 "LAYING" "tGravityAccMag-std()" -0.579067216088081
30 "LAYING" "tGravityAccMag-std()" -0.588158111633681
2 "WALKING" "tGravityAccMag-std()" -0.552812545643709
4 "WALKING" "tGravityAccMag-std()" -0.670122122716495
4 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.50629736504065
9 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.553038255314792
10 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.942239747
10 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.44358190387041
12 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.621456341182258
12 "SITTING" "tGravityAccMag-std()" -0.509050737147015
13 "SITTING" "tGravityAccMag-std()" -0.597230982062691
18 "SITTING" "tGravityAccMag-std()" -0.964222192
18 "STANDING" "tGravityAccMag-std()" -0.665011683643713
20 "STANDING" "tGravityAccMag-std()" -0.614326377454545
20 "LAYING" "tGravityAccMag-std()" -0.519017420878205
24 "LAYING" "tGravityAccMag-std()" -0.650862147810236
1 "WALKING" "tBodyAccJerkMag-mean()" -0.545431612066571
3 "WALKING" "tBodyAccJerkMag-mean()" -0.650182434328446
5 "WALKING" "tBodyAccJerkMag-mean()" -0.589313870006622
6 "WALKING" "tBodyAccJerkMag-mean()" -0.701327652220339
6 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.153888888820225
7 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.622815767680292
8 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.534248616612028
11 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.679819504547468
14 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.982660079367089
14 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.487984706926639
15 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.654799694757531
16 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.725246870486339
17 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.992407460833333
17 "SITTING" "tBodyAccJerkMag-mean()" -0.652073857695312
19 "SITTING" "tBodyAccJerkMag-mean()" -0.5762252472125
21 "SITTING" "tBodyAccJerkMag-mean()" -0.703461275879657
22 "SITTING" "tBodyAccJerkMag-mean()" -0.687293447142929
22 "STANDING" "tBodyAccJerkMag-mean()" -0.484983543582927
23 "STANDING" "tBodyAccJerkMag-mean()" -0.58640067170914
25 "STANDING" "tBodyAccJerkMag-mean()" -0.783445354474328
26 "STANDING" "tBodyAccJerkMag-mean()" -0.694917859209184
27 "STANDING" "tBodyAccJerkMag-mean()" -0.990332891538461
27 "LAYING" "tBodyAccJerkMag-mean()" -0.626287365461409
28 "LAYING" "tBodyAccJerkMag-mean()" -0.689429387759162
29 "LAYING" "tBodyAccJerkMag-mean()" -0.664538060484884
30 "LAYING" "tBodyAccJerkMag-mean()" -0.697050126998956
2 "WALKING" "tBodyAccJerkMag-mean()" -0.587777445435431
4 "WALKING" "tBodyAccJerkMag-mean()" -0.72234055742268
4 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.551665062753089
9 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.621608245092361
10 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.978933889
10 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.474897326746876
12 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.684974084575269
12 "SITTING" "tBodyAccJerkMag-mean()" -0.553813266144776
13 "SITTING" "tBodyAccJerkMag-mean()" -0.625466938809174
18 "SITTING" "tBodyAccJerkMag-mean()" -0.984336614
18 "STANDING" "tBodyAccJerkMag-mean()" -0.73320719751497
20 "STANDING" "tBodyAccJerkMag-mean()" -0.663144565966667
20 "LAYING" "tBodyAccJerkMag-mean()" -0.564555998864103
24 "LAYING" "tBodyAccJerkMag-mean()" -0.713667423769029
1 "WALKING" "tBodyAccJerkMag-std()" -0.515922167555159
3 "WALKING" "tBodyAccJerkMag-std()" -0.607658214170381
5 "WALKING" "tBodyAccJerkMag-std()" -0.589031268133113
6 "WALKING" "tBodyAccJerkMag-std()" -0.659452354576271
6 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.0879004446179775
7 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.550560230585714
8 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.564471999961566
11 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.664241760370253
14 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.981714665063291
14 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.483221887802828
15 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.625660376546646
16 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.719647028238525
17 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.991481431666667
17 "SITTING" "tBodyAccJerkMag-std()" -0.649316139213438
19 "SITTING" "tBodyAccJerkMag-std()" -0.601918552871945
21 "SITTING" "tBodyAccJerkMag-std()" -0.680069218953922
22 "SITTING" "tBodyAccJerkMag-std()" -0.671919866238182
22 "STANDING" "tBodyAccJerkMag-std()" -0.457667435430488
23 "STANDING" "tBodyAccJerkMag-std()" -0.55872531418629
25 "STANDING" "tBodyAccJerkMag-std()" -0.780451867848411
26 "STANDING" "tBodyAccJerkMag-std()" -0.677426336392347
27 "STANDING" "tBodyAccJerkMag-std()" -0.990626418974359
27 "LAYING" "tBodyAccJerkMag-std()" -0.618887250102014
28 "LAYING" "tBodyAccJerkMag-std()" -0.687703433627487
29 "LAYING" "tBodyAccJerkMag-std()" -0.620472049862791
30 "LAYING" "tBodyAccJerkMag-std()" -0.658972148093473
2 "WALKING" "tBodyAccJerkMag-std()" -0.512115278415232
4 "WALKING" "tBodyAccJerkMag-std()" -0.71024608685567
4 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.547890232756098
9 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.608862145384722
10 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.970288294833333
10 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.416276937898718
12 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.636898344297849
12 "SITTING" "tBodyAccJerkMag-std()" -0.468462139639552
13 "SITTING" "tBodyAccJerkMag-std()" -0.610248540269939
18 "SITTING" "tBodyAccJerkMag-std()" -0.983733639666667
18 "STANDING" "tBodyAccJerkMag-std()" -0.723788786335329
20 "STANDING" "tBodyAccJerkMag-std()" -0.626302305960101
20 "LAYING" "tBodyAccJerkMag-std()" -0.540847617073269
24 "LAYING" "tBodyAccJerkMag-std()" -0.689391189346457
1 "WALKING" "tBodyGyroMag-mean()" -0.475404785802305
3 "WALKING" "tBodyGyroMag-mean()" -0.643150121648094
5 "WALKING" "tBodyGyroMag-mean()" -0.602770284825828
6 "WALKING" "tBodyGyroMag-mean()" -0.690488145614407
6 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.175624994910562
7 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.581899897967532
8 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.476214943826192
11 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.628367851066456
14 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.945647504556962
14 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.245124405807746
15 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.617721779796037
16 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.718168775628415
17 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.979459900833333
17 "SITTING" "tBodyGyroMag-mean()" -0.630693906651719
19 "SITTING" "tBodyGyroMag-mean()" -0.548919668132222
21 "SITTING" "tBodyGyroMag-mean()" -0.693779224517157
22 "SITTING" "tBodyGyroMag-mean()" -0.704296113121212
22 "STANDING" "tBodyGyroMag-mean()" -0.530408052165854
23 "STANDING" "tBodyGyroMag-mean()" -0.544207964433387
25 "STANDING" "tBodyGyroMag-mean()" -0.625733064258924
26 "STANDING" "tBodyGyroMag-mean()" -0.694597662936224
27 "STANDING" "tBodyGyroMag-mean()" -0.966683888076923
27 "LAYING" "tBodyGyroMag-mean()" -0.622646577775503
28 "LAYING" "tBodyGyroMag-mean()" -0.648538641430367
29 "LAYING" "tBodyGyroMag-mean()" -0.602228993700349
30 "LAYING" "tBodyGyroMag-mean()" -0.510032754098198
2 "WALKING" "tBodyGyroMag-mean()" -0.614771054893146
4 "WALKING" "tBodyGyroMag-mean()" -0.708221087886598
4 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.574385249590244
9 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.550201866572569
10 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.948394682666667
10 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.412441627912821
12 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.66459948788172
12 "SITTING" "tBodyGyroMag-mean()" -0.585957269414925
13 "SITTING" "tBodyGyroMag-mean()" -0.58121540318471
18 "SITTING" "tBodyGyroMag-mean()" -0.951887812
18 "STANDING" "tBodyGyroMag-mean()" -0.693434577904192
20 "STANDING" "tBodyGyroMag-mean()" -0.581261642571717
20 "LAYING" "tBodyGyroMag-mean()" -0.435122258175641
24 "LAYING" "tBodyGyroMag-mean()" -0.682447212750656
1 "WALKING" "tBodyGyroMag-std()" -0.499839593745821
3 "WALKING" "tBodyGyroMag-std()" -0.674010290979472
5 "WALKING" "tBodyGyroMag-std()" -0.664078383532781
6 "WALKING" "tBodyGyroMag-std()" -0.722636443516102
6 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.201180788774157
7 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.598670795839286
8 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.581422885341281
11 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.696771378957911
14 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.94746971556962
14 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.317377464295082
15 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.675336960047866
16 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.78482286579235
17 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.980494326458333
17 "SITTING" "tBodyGyroMag-std()" -0.71559290114375
19 "SITTING" "tBodyGyroMag-std()" -0.610093380740278
21 "SITTING" "tBodyGyroMag-std()" -0.761303119652451
22 "SITTING" "tBodyGyroMag-std()" -0.732423163577273
22 "STANDING" "tBodyGyroMag-std()" -0.58616042178374
23 "STANDING" "tBodyGyroMag-std()" -0.541949073660753
25 "STANDING" "tBodyGyroMag-std()" -0.68515279467066
26 "STANDING" "tBodyGyroMag-std()" -0.751833690215051
27 "STANDING" "tBodyGyroMag-std()" -0.973304104615385
27 "LAYING" "tBodyGyroMag-std()" -0.697498265308054
28 "LAYING" "tBodyGyroMag-std()" -0.710956808836911
29 "LAYING" "tBodyGyroMag-std()" -0.653732301592151
30 "LAYING" "tBodyGyroMag-std()" -0.573779428671018
2 "WALKING" "tBodyGyroMag-std()" -0.680584887880795
4 "WALKING" "tBodyGyroMag-std()" -0.749105473365979
4 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.639915777398374
9 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.663198385034722
10 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.946460267166667
10 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.541830959732991
12 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.715896647204301
12 "SITTING" "tBodyGyroMag-std()" -0.641774640228657
13 "SITTING" "tBodyGyroMag-std()" -0.636364939544342
18 "SITTING" "tBodyGyroMag-std()" -0.947942481333333
18 "STANDING" "tBodyGyroMag-std()" -0.760315278287425
20 "STANDING" "tBodyGyroMag-std()" -0.626155662129697
20 "LAYING" "tBodyGyroMag-std()" -0.521471397919231
24 "LAYING" "tBodyGyroMag-std()" -0.742983126606299
1 "WALKING" "tBodyGyroJerkMag-mean()" -0.639517432642651
3 "WALKING" "tBodyGyroJerkMag-mean()" -0.784056656246334
5 "WALKING" "tBodyGyroJerkMag-mean()" -0.707383517582782
6 "WALKING" "tBodyGyroJerkMag-mean()" -0.780046966228814
6 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.202676039247191
7 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.713191348337662
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.673625525658363
11 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.826829028481013
14 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.98548876278481
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.608256767676639
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.805282669512195
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.860446372459016
17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.994575164583333
17 "SITTING" "tBodyGyroJerkMag-mean()" -0.78281769309375
19 "SITTING" "tBodyGyroJerkMag-mean()" -0.683436541824444
21 "SITTING" "tBodyGyroJerkMag-mean()" -0.807817403137255
22 "SITTING" "tBodyGyroJerkMag-mean()" -0.838758636363636
22 "STANDING" "tBodyGyroJerkMag-mean()" -0.723727568292683
23 "STANDING" "tBodyGyroJerkMag-mean()" -0.623412641977151
25 "STANDING" "tBodyGyroJerkMag-mean()" -0.849630706259169
26 "STANDING" "tBodyGyroJerkMag-mean()" -0.798325916709184
27 "STANDING" "tBodyGyroJerkMag-mean()" -0.994198412051282
27 "LAYING" "tBodyGyroJerkMag-mean()" -0.778275050167785
28 "LAYING" "tBodyGyroJerkMag-mean()" -0.78929494326178
29 "LAYING" "tBodyGyroJerkMag-mean()" -0.802293906366279
30 "LAYING" "tBodyGyroJerkMag-mean()" -0.785870931331593
2 "WALKING" "tBodyGyroJerkMag-mean()" -0.746559539039735
4 "WALKING" "tBodyGyroJerkMag-mean()" -0.849581355824742
4 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.771259192195122
9 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.7629795809375
10 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.984314541333333
10 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.670402026880342
12 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.807753381612903
12 "SITTING" "tBodyGyroJerkMag-mean()" -0.735015701865672
13 "SITTING" "tBodyGyroJerkMag-mean()" -0.712745036012232
18 "SITTING" "tBodyGyroJerkMag-mean()" -0.986611885
18 "STANDING" "tBodyGyroJerkMag-mean()" -0.84851863011976
20 "STANDING" "tBodyGyroJerkMag-mean()" -0.730864782378788
20 "LAYING" "tBodyGyroJerkMag-mean()" -0.624627827903846
24 "LAYING" "tBodyGyroJerkMag-mean()" -0.791646550787402
1 "WALKING" "tBodyGyroJerkMag-std()" -0.652050770910663
3 "WALKING" "tBodyGyroJerkMag-std()" -0.80366136372434
5 "WALKING" "tBodyGyroJerkMag-std()" -0.734187493344371
6 "WALKING" "tBodyGyroJerkMag-std()" -0.79820274690678
6 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.23683550005236
7 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.658017844948377
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.715838385516014
11 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.866905012626582
14 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.980252790253165
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.645034678692623
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.837120078079268
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.87480016568306
17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.99273415625
17 "SITTING" "tBodyGyroJerkMag-std()" -0.80013424171875
